pitch_x,pitch_y,pitch_type,strike
-74,-59,BRK,0
-9,-60,CHG,1
29,-51,BRK,1
61,-78,FB,0
1,-63,BRK,1
-77,16,BRK,0
-3,-102,FB,0
16,101,BRK,0
-8,-64,FB,1
-69,-64,CHG,0
68,-66,FB,0
11,108,FB,0
-28,-127,FB,0
-24,-40,BRK,1
102,-55,FB,0
62,-42,FB,1
-40,-40,FB,1
-78,-77,BRK,0
97,-62,FB,0
-29,-4,FB,1
-59,-49,FB,1
2,121,FB,0
-64,-117,FB,0
60,-45,FB,1
76,-112,CHG,0
72,140,BRK,0
-122,-91,BRK,0
-38,-103,FB,0
38,-28,FB,1
36,4,BRK,1
-74,-88,BRK,0
99,113,FB,0
-52,-119,BRK,0
26,34,BRK,1
76,38,BRK,0
38,-42,BRK,0
87,-80,FB,0
-62,-116,FB,0
-49,-53,FB,1
-90,-130,FB,0
-21,-108,FB,0
-9,-45,FB,1
333,0,FB,0
-20,115,FB,0
20,-3,BRK,1
-55,-127,BRK,0
-5,-125,FB,0
-3,-125,BRK,0
98,-136,FB,0
75,-30,FB,0
-55,111,BRK,0
43,-60,FB,1
-21,-18,FB,0
18,-24,FB,1
140,-20,FB,0
93,-137,FB,0
118,121,FB,0
-16,-66,FB,1
6,-95,BRK,0
-49,-128,FB,0
34,-47,FB,1
-128,-35,BRK,0
39,128,FB,0
-79,-95,FB,0
-66,-44,FB,1
1,-58,FB,1
5,124,FB,0
78,83,BRK,0
-132,-95,BRK,0
108,126,FB,0
-121,-119,BRK,0
-30,3,FB,1
-18,-130,BRK,0
-78,-99,BRK,0
56,27,BRK,1
-15,-124,BRK,0
-5,106,BRK,0
26,-16,FB,1
58,-35,FB,1
-108,-105,FB,0
-43,-112,FB,0
-85,-63,FB,0
-51,44,FB,1
-101,-123,BRK,0
-6,33,BRK,1
72,-86,FB,0
38,-97,FB,0
27,122,BRK,0
30,44,FB,1
11,-2,BRK,1
-73,-37,FB,0
-40,5,FB,1
-12,-115,BRK,0
78,128,FB,0
-22,-48,FB,1
-64,-123,FB,0
43,-118,BRK,0
91,-32,FB,0
-99,-73,FB,0
-109,-42,FB,0
-6,-132,FB,0
12,-18,FB,1
-74,134,BRK,0
28,-59,FB,0
-37,-46,FB,1
81,-115,FB,0
-40,4,BRK,1
-91,-58,FB,0
3,116,FB,0
-91,-40,FB,0
84,-30,FB,0
-11,126,FB,0
-92,-119,FB,0
-9,-121,FB,0
72,-28,FB,0
-10,-155,FB,0
-72,-77,CHG,0
7,112,FB,0
-40,-120,BRK,0
-36,-49,CHG,1
-36,-122,BRK,0
-5,-127,CHG,0
91,-3,FB,0
97,-43,FB,0
93,-33,FB,0
43,-31,FB,1
-25,-85,FB,0
-42,-41,BRK,1
14,-11,FB,0
-28,-20,FB,1
13,101,BRK,0
-72,-132,FB,0
-74,-91,FB,0
-21,-77,FB,1
85,-32,FB,0
-96,-47,FB,0
101,121,FB,0
36,-49,FB,1
116,117,FB,0
-31,-34,FB,1
-60,116,CHG,0
-15,-52,FB,1
-105,-109,BRK,0
-2,113,FB,0
8,120,CHG,0
-19,-111,FB,0
5,-25,BRK,1
-48,-101,BRK,0
-40,-58,FB,1
-63,-112,FB,0
-81,-97,FB,0
-11,-70,FB,1
-88,-55,FB,0
9,-34,BRK,1
-37,112,FB,0
7,126,FB,0
33,166,FB,0
83,103,BRK,0
-11,-94,FB,0
-10,-119,BRK,0
-84,106,FB,0
20,-115,FB,0
-44,-44,FB,1
-45,-101,FB,0
13,-45,FB,1
-132,96,FB,0
-1,-59,FB,1
30,-17,FB,1
-71,-127,FB,0
82,12,FB,0
91,106,FB,0
97,-103,CHG,0
10,-40,BRK,1
4,79,FB,1
-39,-106,BRK,0
28,-34,FB,1
-112,-64,FB,0
-80,-44,BRK,0
-31,-35,BRK,1
78,-105,FB,0
-51,-40,FB,1
-59,-108,FB,0
-74,-51,FB,0
101,-126,FB,0
-1,-122,FB,0
14,-29,BRK,1
-104,-94,FB,0
59,8,FB,1
-10,-40,FB,1
-30,-37,BRK,1
-90,-100,FB,0
33,-28,BRK,1
-80,-117,BRK,0
-98,-94,FB,0
-29,-35,FB,1
87,115,FB,0
83,-23,FB,0
-1,-46,FB,1
13,125,FB,0
9,-21,BRK,1
41,-17,FB,1
-48,-12,FB,1
103,38,FB,0
84,-17,FB,0
95,-25,FB,0
19,-20,FB,0
199,149,BRK,0
14,129,FB,0
-81,-20,FB,0
92,57,FB,0
30,-25,FB,1
-82,-45,FB,0
8,-93,FB,0
60,-41,FB,1
-43,-46,FB,1
-30,-98,FB,0
-56,-99,FB,0
7,-35,FB,1
29,-11,FB,1
-74,-109,BRK,0
-65,-125,FB,0
41,45,BRK,1
28,135,FB,0
42,118,FB,0
-24,-45,FB,1
46,-23,FB,1
16,-39,BRK,1
22,-34,BRK,1
106,71,FB,0
-5,-20,FB,1
6,-25,FB,1
40,-21,FB,1
15,-40,FB,1
39,-29,FB,1
-40,-69,FB,1
115,49,FB,0
110,-27,FB,0
2,-30,BRK,1
38,-6,BRK,1
-88,-108,FB,0
87,-89,CHG,0
42,-4,FB,1
24,39,FB,1
37,-27,FB,1
9,-29,BRK,1
93,-44,FB,0
22,9,BRK,1
105,98,BRK,0
-87,-37,FB,0
-78,-95,BRK,0
-35,-53,FB,1
56,116,BRK,0
3,-113,BRK,0
31,122,FB,0
3,-27,BRK,1
-40,-132,FB,0
98,100,BRK,0
42,-26,FB,1
-64,-80,FB,0
14,123,FB,0
45,12,FB,1
84,58,FB,0
-23,140,FB,0
48,19,FB,1
-74,-121,BRK,0
52,-1,BRK,1
89,13,BRK,0
-42,-106,FB,0
-38,-39,FB,0
-10,-30,BRK,1
41,-21,FB,1
71,-20,FB,0
92,56,FB,0
82,-50,BRK,0
-97,-113,FB,0
87,-40,FB,0
33,-118,BRK,0
110,100,BRK,0
75,-30,BRK,0
75,23,FB,0
-70,46,FB,0
82,5,FB,0
40,-2,FB,1
-25,-15,FB,1
48,17,BRK,0
-15,-51,CHG,1
-87,-78,CHG,0
-59,-117,FB,0
-64,-50,FB,1
-90,-103,FB,0
9,-104,FB,0
-3,116,FB,0
-15,-51,BRK,1
87,96,BRK,0
8,-113,FB,0
-65,16,FB,0
-82,102,FB,0
23,-38,FB,1
-20,-86,FB,1
-111,-93,FB,0
-70,64,FB,0
106,-135,FB,0
41,-9,FB,1
-6,-117,FB,0
95,-106,BRK,0
-36,-34,FB,1
57,-90,BRK,0
-66,-74,FB,0
-74,-108,FB,0
68,-63,FB,1
-6,-122,FB,0
-69,-108,FB,0
45,-58,BRK,1
84,-80,BRK,0
11,-34,BRK,1
32,-131,BRK,0
44,-15,FB,1
-73,-136,FB,0
130,-117,FB,0
-15,126,FB,0
-6,-64,BRK,1
38,-38,FB,1
1,-52,FB,1
-74,-30,FB,0
7,-28,FB,1
-101,88,FB,0
-33,111,FB,0
-51,127,FB,0
-48,102,CHG,0
73,128,BRK,0
-58,138,FB,0
-21,-48,CHG,1
-89,-117,FB,0
-54,-11,FB,1
66,-125,FB,0
25,-41,FB,1
36,-60,FB,1
20,-16,FB,1
-44,-54,BRK,1
-64,-102,FB,0
97,54,BRK,0
-108,-26,FB,0
-15,-41,FB,1
70,-93,FB,0
-125,-11,FB,0
30,9,FB,0
-119,-104,FB,0
-40,-111,FB,0
59,149,CHG,0
-24,-65,FB,1
-69,-109,BRK,0
-26,8,FB,1
3,-117,FB,0
-76,-114,FB,0
-5,-29,CHG,1
9,-116,BRK,0
-59,-116,FB,0
-44,-24,FB,1
-21,-113,FB,0
-9,-119,FB,0
-9,-109,FB,0
103,34,BRK,0
-71,123,FB,0
-59,-40,FB,1
-8,29,CHG,1
11,-119,FB,0
82,-81,FB,0
-37,-38,FB,1
20,-113,FB,0
85,-119,BRK,0
51,-115,BRK,0
28,-36,FB,1
-81,-34,FB,0
-39,23,FB,1
-49,-45,FB,1
82,-58,FB,0
-98,-6,FB,0
111,114,FB,0
-10,-37,CHG,1
48,130,FB,0
-33,-45,FB,1
81,-15,CHG,0
94,-21,FB,0
-41,-27,FB,1
105,-10,FB,0
50,-41,BRK,1
67,-118,FB,0
89,-36,FB,0
-8,-122,FB,0
-30,-44,BRK,1
-15,-25,BRK,1
-83,115,FB,0
47,-114,FB,0
14,126,FB,0
23,-43,FB,1
-45,-114,FB,0
-103,-36,FB,0
115,-71,FB,0
-58,129,FB,0
80,62,CHG,0
37,51,FB,0
47,116,FB,0
-2,-49,FB,1
46,126,FB,0
37,-42,FB,1
58,-30,FB,0
39,-36,FB,1
-35,-25,FB,1
124,40,FB,0
53,-38,FB,1
-110,104,FB,0
-39,-14,FB,1
-89,-19,FB,0
-110,-77,FB,0
-3,21,FB,1
-30,101,FB,0
79,101,FB,0
-62,-46,FB,1
-79,-26,FB,0
75,106,BRK,0
-69,-103,BRK,0
61,-97,FB,0
10,-98,BRK,0
-54,-107,FB,0
-54,-9,FB,1
32,6,FB,1
55,-94,BRK,0
51,11,FB,1
81,98,BRK,0
-70,-102,FB,0
-63,-97,FB,0
-78,-80,FB,0
87,-59,BRK,0
-41,-102,FB,0
28,-11,FB,1
-22,-98,FB,0
-27,-103,FB,0
9,-102,CHG,0
74,-93,CHG,0
62,-98,CHG,0
32,-71,FB,1
-89,-97,FB,0
10,-80,FB,1
4,-98,FB,0
-93,4,BRK,0
-44,-48,FB,1
78,31,BRK,0
-49,-107,FB,0
3,-47,FB,1
-4,103,FB,0
-72,-100,BRK,0
78,64,FB,0
-77,-101,BRK,0
-64,-98,FB,0
-72,-102,BRK,0
-85,-88,BRK,0
-19,-112,BRK,0
-44,-52,FB,1
84,112,FB,0
5,0,CHG,1
-3,-60,FB,1
-48,-108,FB,0
1,14,CHG,1
10,-98,FB,0
6,-59,FB,1
4,-53,FB,1
-71,-49,FB,0
22,-62,FB,0
84,-97,FB,0
50,-29,FB,1
16,-97,FB,0
22,-100,CHG,0
10,-99,FB,0
10,-98,CHG,0
85,73,FB,0
72,109,FB,0
-23,-28,FB,1
81,88,BRK,0
23,120,FB,0
1,2,FB,1
-86,-46,FB,0
48,-13,FB,1
-76,-18,BRK,0
-75,-29,FB,0
83,106,FB,0
-50,-94,BRK,0
-20,117,BRK,0
-68,-110,FB,0
3,-3,FB,1
53,-10,FB,1
-89,-29,FB,0
30,120,FB,0
-44,107,FB,0
6,106,FB,0
-42,122,FB,0
43,4,FB,1
64,-96,FB,0
79,-7,FB,0
74,-98,BRK,0
-74,-3,FB,0
68,16,FB,1
74,-54,FB,0
-78,78,BRK,0
6,-23,FB,1
50,2,BRK,1
-2,-41,FB,1
-43,-108,FB,0
35,-109,CHG,0
21,-84,FB,0
24,91,FB,1
80,111,FB,0
6,96,FB,0
-14,101,FB,0
-8,116,FB,0
0,0,FB,0
-36,101,FB,0
-93,-101,FB,0
82,-19,FB,0
17,110,CHG,0
-10,67,CHG,1
-5,-113,FB,0
8,106,BRK,0
36,-106,BRK,0
69,-3,FB,0
29,-3,FB,1
61,111,FB,0
47,-106,CHG,0
-55,-6,FB,1
-59,-62,BRK,1
44,17,BRK,1
-7,-83,FB,0
-79,121,FB,0
-3,-86,FB,0
-29,-6,FB,1
35,-5,FB,1
-68,-89,FB,0
34,-108,BRK,0
0,0,BRK,0
42,-46,FB,1
32,126,FB,0
82,-104,BRK,0
52,-104,BRK,0
69,-91,FB,0
-57,-22,FB,1
43,-5,BRK,1
-20,-101,BRK,0
-81,-47,FB,0
-20,-80,FB,0
161,169,BRK,0
82,-97,FB,0
-74,-93,FB,0
-11,-20,FB,1
-69,-58,BRK,0
74,-18,CHG,1
-82,-42,FB,1
-47,-103,BRK,0
72,-80,FB,0
25,21,FB,0
-43,-1,FB,1
-79,62,FB,0
-2,8,FB,1
95,132,FB,0
-8,121,FB,0
20,111,FB,0
-4,-67,FB,1
-4,-98,FB,0
-48,10,FB,1
-23,-20,BRK,1
114,-87,BRK,0
-3,106,BRK,0
69,111,FB,0
30,-34,BRK,1
84,-99,BRK,0
-91,-81,BRK,0
73,-48,FB,0
78,103,FB,0
54,-40,FB,1
4,-28,BRK,1
-4,12,BRK,1
50,12,FB,1
-67,118,FB,0
-96,17,BRK,0
-99,92,FB,0
-93,124,FB,0
44,-103,FB,0
35,-99,FB,0
65,-111,FB,0
-53,120,FB,0
-61,117,FB,0
-7,111,FB,0
31,-105,FB,0
11,-102,FB,0
90,-40,FB,0
90,58,FB,0
86,48,CHG,0
-8,22,FB,1
126,134,FB,0
-93,-93,CHG,0
63,-92,FB,0
43,-100,FB,0
-38,-50,FB,1
-54,-106,FB,0
-25,-123,FB,0
-40,-116,FB,0
-29,-124,FB,0
-35,-53,FB,1
-85,-25,FB,0
100,58,FB,0
24,-36,FB,1
73,16,BRK,0
43,-32,BRK,1
23,-112,FB,0
-43,140,FB,0
-7,-88,FB,0
-78,98,FB,0
28,-23,FB,1
-92,-57,BRK,0
-103,-43,FB,0
43,-19,FB,1
71,-29,FB,1
92,32,FB,0
94,-92,BRK,0
80,84,FB,0
72,-6,FB,0
36,-106,CHG,1
-102,72,FB,0
10,-108,FB,0
-30,-36,FB,0
23,-26,BRK,1
73,-64,FB,0
-59,-106,BRK,0
-25,-114,FB,0
0,-25,BRK,1
28,-110,BRK,0
29,-15,FB,1
7,-40,FB,1
14,-144,BRK,0
-4,-126,CHG,0
91,-67,BRK,0
-51,-161,CHG,0
110,-79,FB,0
54,-35,FB,1
92,-38,BRK,0
72,-88,FB,0
-36,-48,FB,1
-48,-99,BRK,0
-94,-38,FB,0
40,-24,FB,1
23,121,BRK,0
122,-32,BRK,0
-15,-117,CHG,0
51,-30,FB,1
123,-9,BRK,0
-77,106,BRK,0
-43,117,FB,0
95,-9,BRK,0
-32,-93,FB,0
-6,-61,FB,1
-113,-99,BRK,0
4,-46,BRK,1
-14,-111,BRK,0
48,-45,FB,1
-73,-108,BRK,0
-61,-117,CHG,0
77,-103,BRK,0
-17,-1,FB,0
21,-4,FB,1
38,-19,FB,1
53,-20,FB,1
-41,128,FB,0
-5,-127,FB,0
-2,0,FB,1
87,120,BRK,0
-77,-70,FB,0
-8,-33,FB,1
-14,126,FB,0
-98,-67,BRK,0
-4,126,FB,0
-44,-21,CHG,1
40,127,BRK,0
-58,119,FB,0
-7,-112,FB,0
26,109,CHG,0
83,-97,FB,0
44,-123,FB,0
92,101,BRK,0
23,-10,BRK,1
-66,-130,BRK,0
-90,-81,BRK,0
-22,-114,BRK,0
-4,-1,FB,1
70,-76,BRK,0
-61,112,BRK,0
-96,126,FB,0
-18,19,FB,0
4,-103,FB,0
29,-12,FB,0
94,-104,BRK,0
38,-109,CHG,0
48,-5,FB,1
-25,-16,FB,1
-6,-27,BRK,1
6,123,FB,0
-96,-75,FB,0
53,128,FB,0
14,113,FB,0
-117,-58,FB,0
86,-2,FB,0
74,115,FB,0
2,-9,FB,1
2,-46,FB,1
97,73,FB,0
87,0,FB,0
39,-6,FB,1
-93,-137,FB,0
2,-121,FB,0
77,-16,FB,0
51,132,CHG,0
82,-30,FB,0
-83,-72,FB,0
-110,-61,FB,0
-93,33,FB,0
86,124,FB,0
97,-32,FB,0
7,112,FB,0
-30,-112,FB,0
-104,-80,FB,0
40,78,FB,1
-9,83,FB,1
1,120,FB,0
79,2,FB,0
22,122,FB,0
43,-59,FB,1
74,-10,FB,1
72,106,FB,0
-7,-94,FB,0
-68,-101,BRK,0
-25,-110,CHG,0
96,-88,FB,0
-13,-105,FB,0
33,120,FB,0
-4,117,BRK,0
-7,115,FB,0
-73,-88,FB,0
67,40,FB,1
-76,-37,CHG,0
-78,-50,FB,0
-14,7,BRK,1
-72,-62,BRK,0
-15,-16,BRK,1
79,-88,FB,0
-72,-57,FB,1
0,-54,BRK,1
-53,103,FB,0
-56,-23,BRK,1
-84,-105,BRK,0
-4,109,FB,0
-14,2,FB,1
96,-26,FB,0
70,9,FB,0
-2,-96,BRK,0
2,36,FB,1
41,-4,BRK,1
30,9,FB,1
39,-51,CHG,1
69,-68,FB,0
-59,-93,BRK,0
38,19,FB,1
-73,-59,FB,0
-98,-48,FB,0
-77,90,FB,0
60,-122,FB,0
-84,51,FB,0
82,72,FB,0
30,-7,BRK,1
43,69,FB,1
62,-66,FB,1
40,113,FB,0
8,-97,BRK,0
71,103,BRK,0
-78,-101,BRK,0
7,113,FB,0
-49,-11,BRK,1
38,-45,FB,1
86,-41,FB,0
77,119,FB,0
51,-31,FB,1
89,57,FB,0
5,54,FB,1
-32,-23,BRK,1
-78,-94,BRK,0
86,-13,FB,0
43,106,BRK,0
58,101,FB,0
3,-51,FB,1
-36,-45,FB,1
18,104,CHG,0
-77,-12,FB,0
77,-35,FB,1
-10,122,BRK,0
-76,-79,FB,0
16,110,FB,0
-15,13,BRK,1
-63,100,BRK,0
60,-38,FB,1
22,118,FB,0
56,7,BRK,1
39,123,FB,0
54,-19,FB,0
82,14,FB,0
19,102,BRK,0
81,-69,FB,0
8,100,BRK,0
85,-6,FB,0
79,-99,BRK,0
-23,57,BRK,1
-17,-79,FB,1
-70,-20,FB,0
14,106,CHG,0
-26,-100,FB,0
54,-43,BRK,1
36,-44,FB,1
23,-101,BRK,0
50,-42,FB,1
54,-102,BRK,0
33,-46,BRK,1
87,-35,FB,0
0,-108,BRK,0
-67,-22,FB,0
2,-109,BRK,0
80,-64,FB,0
43,107,FB,0
63,113,FB,0
24,60,FB,1
-76,-28,FB,0
-19,106,FB,1
31,24,FB,1
-71,92,FB,0
71,86,BRK,0
-39,13,FB,1
101,96,FB,0
53,-98,FB,0
-86,24,FB,0
-59,-93,FB,0
39,-100,FB,0
-45,36,FB,1
43,-8,FB,1
-44,-86,FB,0
53,-19,FB,1
71,-21,FB,0
72,99,BRK,0
83,121,FB,0
-29,-99,BRK,0
21,-5,BRK,1
-35,-43,FB,1
-31,-105,FB,0
67,-101,FB,0
40,-47,FB,1
15,-11,FB,1
-6,-25,BRK,1
-39,-99,BRK,0
33,-14,FB,1
72,-58,FB,0
38,-117,FB,0
92,50,BRK,0
-108,-98,FB,0
114,81,BRK,0
-8,-33,BRK,1
-102,-112,BRK,0
1,133,FB,0
89,101,FB,0
-6,-106,BRK,0
14,135,FB,0
33,-7,BRK,0
81,-70,FB,0
53,-48,FB,1
-35,-109,FB,0
30,-30,FB,1
-55,20,BRK,1
55,-117,FB,0
95,-92,FB,0
8,-34,BRK,1
-46,-132,BRK,0
-44,2,FB,1
-80,116,FB,0
-88,-54,FB,0
79,116,FB,0
78,-2,FB,0
3,-127,BRK,0
-21,-46,FB,1
-147,135,BRK,0
-115,-79,FB,0
109,-52,FB,0
28,-25,FB,1
84,91,FB,0
-26,-20,FB,1
-35,-144,FB,0
-71,-118,FB,0
-49,-18,FB,1
140,62,FB,0
-39,-17,FB,1
85,-78,FB,0
-5,-107,BRK,0
-76,-120,CHG,0
29,-15,FB,1
111,-75,BRK,0
-84,64,BRK,0
111,-52,FB,0
58,-54,FB,0
93,-13,FB,0
24,-120,FB,0
-38,15,CHG,1
3,13,FB,1
-76,-130,FB,0
-1,31,FB,1
-47,135,FB,0
-43,-118,BRK,0
-40,111,FB,0
-30,-40,BRK,0
32,9,BRK,1
-102,-24,FB,0
41,-15,BRK,1
24,134,FB,0
79,138,FB,0
-46,-99,FB,0
33,-40,FB,1
-88,135,BRK,0
-49,2,FB,1
-36,-143,FB,0
-27,-18,FB,0
34,7,FB,1
28,-113,BRK,0
19,-25,BRK,1
-47,1,BRK,1
109,-75,FB,0
-89,22,BRK,0
101,-52,FB,0
-31,-29,CHG,1
-101,58,FB,0
8,-107,FB,0
-20,-37,FB,1
9,58,FB,1
-27,-25,FB,1
-88,-68,BRK,0
-44,-26,FB,1
-19,-126,FB,0
-89,-88,FB,0
27,-109,FB,0
133,-77,FB,0
-115,-76,FB,0
-124,70,FB,0
-76,134,FB,0
0,-125,FB,0
-76,130,FB,0
33,-1,FB,1
28,4,FB,0
8,-23,FB,1
-40,-36,CHG,1
108,-61,FB,0
50,-106,FB,0
-81,-9,FB,0
-32,-23,FB,1
7,-118,FB,0
35,-103,FB,0
34,-20,FB,1
40,-14,BRK,0
77,109,FB,0
77,-85,FB,0
85,-98,FB,0
102,112,FB,0
7,-49,BRK,1
-111,-71,BRK,0
125,99,FB,0
33,-15,BRK,1
19,-113,FB,0
-123,-87,BRK,0
9,-122,FB,0
25,-115,FB,0
85,-105,FB,0
-73,-121,BRK,0
-5,-55,BRK,1
-32,-48,FB,1
-100,-124,BRK,0
49,-11,FB,1
-84,-118,BRK,0
-64,-57,FB,0
-80,-113,BRK,0
-62,-49,FB,0
-16,-26,BRK,0
89,62,BRK,0
88,114,FB,0
19,121,BRK,0
103,97,BRK,0
-108,-81,FB,0
81,106,BRK,0
-2,-34,FB,1
32,-20,FB,1
37,136,FB,0
2,-106,FB,0
22,-6,FB,0
-22,-98,FB,0
24,-13,BRK,1
-6,-35,BRK,1
95,104,FB,0
36,-6,BRK,1
-92,51,FB,0
-103,-15,FB,0
-13,-113,FB,0
6,-108,FB,0
9,-108,FB,0
-25,-49,FB,1
-53,-117,FB,0
-33,-104,FB,0
-22,-32,FB,1
-27,-108,FB,0
86,-39,FB,0
-55,-13,FB,1
15,-29,FB,1
87,-77,FB,0
-69,152,FB,0
-121,-143,BRK,0
86,107,FB,0
72,-42,CHG,0
-105,-98,BRK,0
80,-30,FB,0
80,80,FB,0
-116,113,FB,0
12,117,FB,0
-27,-21,FB,1
-31,-49,FB,1
-55,-110,FB,0
35,-39,FB,1
77,-52,FB,0
24,0,FB,0
84,-62,FB,0
23,-1,BRK,0
-20,109,FB,0
-35,111,FB,0
54,126,FB,0
91,88,FB,0
-60,-36,FB,1
-41,-38,FB,1
-75,-39,FB,0
2,111,FB,0
-33,0,FB,1
-41,-53,BRK,1
-35,110,FB,0
110,113,BRK,0
17,1,BRK,1
-46,-35,FB,1
-75,-85,FB,0
74,-20,FB,0
7,-52,FB,1
-95,-102,FB,0
2,-100,FB,0
-101,-98,FB,0
24,112,BRK,0
26,-105,FB,0
-82,-70,FB,0
-38,-108,FB,0
36,-7,FB,1
-93,-107,FB,0
77,-72,FB,0
-23,-51,BRK,1
87,-25,FB,0
87,-52,BRK,0
-63,-26,FB,0
58,112,FB,0
-7,-53,FB,1
106,-36,CHG,0
12,-49,FB,1
-12,-149,CHG,0
12,113,FB,0
-126,-99,BRK,0
26,-26,FB,0
66,-97,FB,0
25,-26,BRK,1
-14,-30,FB,1
-106,-76,BRK,0
7,-141,FB,0
-120,116,BRK,0
-43,-55,FB,1
7,-123,BRK,0
31,-36,FB,1
45,-40,FB,1
28,-17,FB,0
14,-23,BRK,0
45,-98,FB,0
74,-15,BRK,0
-14,-140,CHG,0
-81,-86,FB,0
83,-86,FB,0
36,-16,FB,0
-32,-63,BRK,1
45,-113,FB,0
28,-130,FB,0
42,-113,CHG,0
-46,-45,FB,1
73,76,BRK,0
-101,-55,FB,0
-82,-13,BRK,0
12,-13,FB,1
31,-33,BRK,1
104,90,FB,0
66,-80,BRK,0
72,-49,FB,0
34,2,FB,1
76,-22,FB,0
92,-69,BRK,0
23,-119,FB,0
88,-80,FB,0
104,22,BRK,0
41,5,FB,1
-71,-58,FB,0
-28,107,FB,0
46,-15,FB,1
26,102,FB,0
54,10,FB,1
40,-19,FB,0
83,9,FB,0
-46,58,FB,1
70,-36,BRK,0
-45,-13,FB,1
14,-29,FB,1
74,-87,FB,0
-1,111,FB,0
-32,2,BRK,1
-64,-99,BRK,0
53,0,FB,1
31,-6,BRK,1
-55,-6,FB,1
-4,100,FB,0
35,-107,FB,0
-56,-102,CHG,0
1,-103,CHG,0
86,-77,FB,0
66,99,FB,0
91,-5,FB,0
4,106,FB,0
1,-105,FB,0
32,-23,FB,1
-72,96,FB,0
-87,60,BRK,0
78,0,FB,0
-85,106,FB,0
-2,105,FB,0
-82,15,FB,0
-5,-6,BRK,1
-91,-22,BRK,0
-82,-108,BRK,0
-37,-11,FB,1
-50,-5,BRK,1
-74,-46,BRK,0
18,111,FB,0
40,-112,BRK,0
71,91,FB,0
-35,41,FB,1
-12,0,FB,0
22,-31,FB,1
65,0,CHG,0
-76,95,FB,0
55,101,FB,0
47,97,FB,0
78,10,CHG,0
-61,1,FB,0
85,-17,CHG,0
45,-46,FB,1
-32,-2,FB,1
-35,-92,BRK,1
-13,98,CHG,0
-52,105,FB,0
41,-8,FB,1
-55,-43,FB,0
-33,17,FB,1
-68,-96,BRK,0
-24,99,FB,0
-71,-102,BRK,0
-38,-13,BRK,1
-43,-21,BRK,1
-93,-61,CHG,0
-46,-119,BRK,0
70,-92,FB,0
-66,-105,BRK,0
-75,-101,BRK,0
-61,109,FB,0
-60,-105,FB,0
-1,-28,FB,1
-31,8,CHG,1
-3,119,FB,0
77,-47,BRK,0
40,106,FB,0
2,27,BRK,0
-78,-97,FB,0
-15,-103,FB,0
-72,-93,FB,0
-44,22,FB,1
-91,-79,CHG,0
-7,-101,FB,0
-17,23,BRK,1
-48,-105,BRK,0
-41,1,BRK,0
-50,106,FB,0
-26,91,FB,0
17,39,FB,1
-31,-51,BRK,1
31,-50,FB,1
46,-49,FB,1
-1,-109,FB,0
-27,-6,FB,1
-56,88,FB,0
7,101,BRK,0
-52,-13,FB,0
-45,-28,FB,1
-47,-32,BRK,1
0,-109,BRK,0
12,97,FB,0
36,-47,FB,1
20,-40,FB,0
23,76,FB,0
12,83,FB,0
10,102,FB,0
-12,62,FB,1
41,102,FB,0
-25,28,FB,1
10,105,FB,0
2,-43,BRK,0
2,-98,FB,0
43,105,FB,0
63,37,FB,0
1,62,FB,1
-32,-38,FB,0
48,-12,FB,1
-12,93,FB,0
51,-31,FB,1
20,103,BRK,0
-63,-96,BRK,0
-85,-90,FB,0
55,108,FB,0
-71,71,FB,0
-15,-55,FB,1
-7,100,FB,0
-12,103,FB,0
-17,-43,FB,1
-77,-93,FB,0
-17,117,FB,0
-30,-20,FB,1
48,76,FB,0
46,37,FB,1
-15,-113,BRK,0
43,-48,FB,1
44,-70,FB,1
77,-1,FB,0
-81,66,BRK,0
-40,55,FB,1
-94,-75,BRK,0
-68,-41,FB,0
-43,-13,FB,1
-35,-43,BRK,1
-77,-103,FB,0
-78,-83,FB,0
-42,-27,FB,1
-8,-62,BRK,0
-30,-90,CHG,0
42,-99,BRK,0
-31,-105,CHG,0
68,-31,BRK,0
-66,-65,FB,0
-56,-55,FB,0
-70,-92,FB,0
17,-67,FB,1
0,-66,CHG,1
-6,-99,BRK,0
64,-55,FB,0
0,-71,FB,0
72,-59,FB,0
-52,86,FB,0
-71,-68,FB,0
-53,-75,FB,0
28,-65,FB,1
-63,-49,FB,0
-36,-28,BRK,1
-73,-39,BRK,0
-24,107,FB,0
80,-57,FB,0
-36,68,FB,0
-68,-56,FB,0
-73,5,FB,0
-85,-42,FB,0
43,0,FB,1
48,-25,FB,1
67,-87,BRK,0
17,-40,FB,0
-68,-53,FB,0
-45,-96,FB,0
-52,28,FB,1
-66,-61,FB,0
-74,-68,FB,0
-67,-62,BRK,0
-66,-52,FB,0
-31,-56,FB,1
-28,15,FB,1
55,-81,FB,0
11,103,FB,0
35,-62,BRK,0
66,-28,FB,0
-17,-98,FB,0
25,56,FB,1
-63,99,FB,0
22,109,FB,0
30,101,FB,0
16,91,FB,0
61,-55,CHG,1
36,112,FB,0
-11,115,FB,0
36,-38,FB,1
61,-43,FB,1
27,109,FB,0
66,-57,FB,0
-41,97,FB,0
34,-31,FB,1
-15,-91,FB,0
-68,-68,BRK,0
-77,-66,BRK,0
32,-65,FB,1
14,-61,FB,1
35,-76,BRK,0
50,-63,BRK,0
2,107,FB,0
-20,-6,FB,1
-3,-58,BRK,1
28,-39,FB,1
66,-33,FB,0
40,-38,FB,1
5,-108,BRK,0
11,112,FB,0
